,company_name,title,salary,applies,job_count,min_salary,med_salary,max_salary
325,Crossover ,"Technical Lead, Trilogy (Remote) - $200,000/year USD",16666,1.0,23,2400,16666,66666
326,Crossover ,"AI Developer, Trilogy (Remote) - $200,000/year USD",16666,10.0,23,2400,16666,66666
327,Crossover ,"Artificial Intelligence Engineer, Trilogy (Remote) - $200,000/year USD",16666,16.0,23,2400,16666,66666
328,Crossover ,"Channel Director, GFI Software (Remote) - $200,000/year USD",16666,8.0,23,2400,16666,66666
329,Logis | Accounting & Finance Consulting | Talent Search ,Chief Financial Officer,16666,7.0,1,16666,16666,16666
330,Murray McIntosh & Associates,Electrical Engineer,16666,22.0,1,16666,16666,16666
331,Nasdaq Private Market,"Sales Director, Company Solutions",16666,71.0,1,16666,16666,16666
332,QuickMD,Chief Operating Officer,16666,244.0,1,16666,16666,16666
333,Reading Is Fundamental,Senior Vice President of Development,16666,17.0,1,16666,16666,16666
334,STRIVR,"Senior Manager, Product Management - Immersive Experience ",16666,122.0,1,16666,16666,16666
335,Skipify,Director of Implementation & Technical Support ,16666,71.0,1,16666,16666,16666
336,Tech At Rest,Staff Mechanical Engineer,16666,42.0,1,16666,16666,16666
337,"Vanguard Group Staffing, Inc.",Director Of Procurement,16666,81.0,1,16666,16666,16666
338,securevize,IAM Solution Architect,16666,25.0,2,16666,16666,16666
339,securevize,IAM Solution Architect,16666,,2,16666,16666,16666
340,DSJ Global,Continuous Improvement Specialist,16666,11.0,3,6250,16250,16666
341,CyberCoders,"REMOTE Systems Software Architect - Rust, C/C++",16666,3.0,11,9166,15208,16666
342,CyberCoders,"Sr. ASIC Design Engineer - RTL, PCIe, CXL",16666,,11,9166,15208,16666
343,CyberCoders,"REMOTE Systems Software Architect - Rust, C/C++",16666,,11,9166,15208,16666
344,BPM LLP,Tax Manager- Private Client Services (PCS),16666,6.0,2,12500,12500,16666
345,Thor Companies,FPGA Software Engineer,16666,34.0,2,12500,12500,16666
346,Mission Staffing,FinTech Controller,16666,,8,6250,10833,16666
347,Jobot,Employment Benefits/Executive Compensation Attorney,16666,4.0,47,5208,8333,16666
348,Jobot,Head of Client Solutions (Must come from an insurance broker),16666,4.0,47,5208,8333,16666
349,EPM Scientific,Associate Director Clinical Operations,16666,56.0,2,6720,6720,16666
350,Sumitomo Mitsui Banking Corporation,Audit Director - Quality Assurance,16666,9.0,4,6500,6500,16666
351,Kenvue,"Sr Manager, IT and Professional Services",16625,9.0,1,16625,16625,16625
352,LiveRamp,Global Lead Solutions Marketing Manager,16583,4.0,1,16583,16583,16583
353,Booz Allen Hamilton,"Machine Learning Engineer, Senior",16508,2.0,67,4762,9962,16508
354,Twilio,"Staff Software Engineer, Edge Proxy",16507,40.0,1,16507,16507,16507
355,TikTok,Head of Fraud and Loss - USDS,16506,4.0,7,7968,12712,17746
356,Amazon,Sr. Software Development Engineer - WholeFood Digital Tech,16500,2.0,56,2720,11404,24479
357,Marsh McLennan,Senior Applications Developer,16499,4.0,1,16499,16499,16499
358,Apple,Product Design Engineer - Softgoods Engineering,16475,,9,12437,15575,23958
359,Clarity Technology Partners,Digital Marketing Lead,16458,65.0,1,16458,16458,16458
360,Slack,"Engineering Manager, Software Engineering",16337,263.0,2,16337,16337,20575
361,Google,"Senior Software Engineer, AR",16333,6.0,93,7000,15250,22416
362,Google,"Senior Software Engineer, AR",16333,11.0,93,7000,15250,22416
363,Sunstar Clinical - Virtual Behavioral Solutions,Licensed Clinical Social Worker,16320,1.0,1,16320,16320,16320
364,Qualcomm,CPU Micro-architect/RTL Designer (Multiple Locations),16291,34.0,2,16291,16291,16291
365,Qualcomm,CPU Micro-architect/RTL Designer (Multiple Locations),16291,23.0,2,16291,16291,16291
366,Equinor,Marine Engineer,16287,11.0,4,16287,16287,16287
367,Equinor,Marine Engineer,16287,9.0,4,16287,16287,16287
368,Equinor,Marine Engineer,16287,5.0,4,16287,16287,16287
369,Equinor,Marine Engineer,16287,3.0,4,16287,16287,16287
370,DSJ Global,Director of Engineering,16250,51.0,3,6250,16250,16666
371,Fors Marsh,Head of Creative Strategy,16250,48.0,1,16250,16250,16250
372,Waste Recruiters,Manufacturing Engineer,16250,3.0,2,9416,9416,16250
373,LHH,Government Contracts Associate,16250,56.0,41,3,7250,18750
374,The Mom Project,Client Portfolio Manager,16250,6.0,60,1750,5958,16250
375,The Mom Project,Client Portfolio Manager,16250,10.0,60,1750,5958,16250
376,JPMorgan Chase & Co.,Deposit Product Strategy Manager - Business Banking - Director,16104,,5,9802,12843,16104
377,RBW Consulting,Associate Director Regulatory Affairs,16041,3.0,1,16041,16041,16041
378,Verizon,"Associate Director Policy, Governance, Audit and Compliance",16041,2.0,75,4125,4125,16041
379,Verizon,"Associate Director Policy, Governance, Audit and Compliance",16041,2.0,75,4125,4125,16041
380,Verizon,"Associate Director Policy, Governance, Audit and Compliance",16041,6.0,75,4125,4125,16041
381,Verizon,"Associate Director Policy, Governance, Audit and Compliance",16041,11.0,75,4125,4125,16041
382,Verizon,"Associate Director Policy, Governance, Audit and Compliance",16041,1.0,75,4125,4125,16041
383,Russell Tobin,Product Marketing Manager,16000,102.0,12,4000,10240,19166
384,MATRIX Resources,Computing Systems - Fin Tech environment,16000,4.0,3,4320,9120,16000
385,Insight Global,Chief Systems Engineer,16000,5.0,83,1,7041,17600
386,Amazon,"Sr. Security Engineer , Robotics Security",15983,,56,2720,11404,24479
387,Google,"Regional Delivery Lead, Cloud Learning Services",15958,,93,7000,15250,22416
388,Google,"Regional Delivery Lead, Cloud Learning Services",15958,,93,7000,15250,22416
389,Google,"Regional Delivery Lead, Cloud Learning Services",15958,,93,7000,15250,22416
390,Google,"Regional Delivery Lead, Cloud Learning Services",15958,,93,7000,15250,22416
391,Webflow,Business Operations Manager,15916,379.0,1,15916,15916,15916
392,Raytheon,Senior Principal Systems Engineer / Section Leader - Active Top Secret Required (On-Site),15916,,4,7750,9833,15916
393,Mitsubishi Chemical America,"Director, Enterprise Risk Management and General Affairs Americas Region (1264)",15916,32.0,2,6254,6254,15916
394,Parsons Corporation,Account Executive,15891,13.0,5,7837,10566,15891
395,Coinbase,"Product Manager II, Developer Experience",15879,,7,15879,15879,15879
396,Coinbase,"Product Manager II, Developer Experience",15879,,7,15879,15879,15879
397,Coinbase,"Product Manager II, Developer Experience",15879,,7,15879,15879,15879
398,Coinbase,"Product Manager II, Developer Experience",15879,,7,15879,15879,15879
399,Coinbase,"Product Manager II, Developer Experience",15879,,7,15879,15879,15879
400,Coinbase,"Product Manager II, Developer Experience",15879,,7,15879,15879,15879
401,Coinbase,"Product Manager II, Developer Experience",15879,,7,15879,15879,15879
402,Verizon,Content Partnerships Manager,15875,4.0,75,4125,4125,16041
403,Verizon,Content Partnerships Manager,15875,16.0,75,4125,4125,16041
404,Verizon,Content Partnerships Manager,15875,4.0,75,4125,4125,16041
405,DXC Technology,Partner Program Management,15866,,2,4233,4233,15866
406,Storm3,Senior Full Stack Developer- Founding Engineer,15833,78.0,5,15833,20833,21875
407,Eastward Partners Inc.,Principal,15833,21.0,1,15833,15833,15833
408,K Health,Senior Software Engineer,15833,7.0,1,15833,15833,15833
409,Nextdoor,Senior Android Engineer,15833,31.0,2,15833,15833,18666
410,Spectrum Recruiting Solutions,Chief Financial Officer,15833,15.0,1,15833,15833,15833
411,Tesla,"Sr. Supplier Industrialization Engineer, Passives",15833,,5,3840,14000,15833
412,Innovid,"Director of Product, Innovid Direct",15833,4.0,2,13750,13750,15833
413,Michael Page,"Founding Front End Engineer - React, TypeScript",15833,9.0,7,6666,10000,15833
414,Kinesso,"VP, Audience Practice",15833,15.0,2,8333,8333,15833
415,Insight Global,Director of Used Inventory,15833,9.0,83,1,7041,17600
416,GE HealthCare,"Director, Solution Structuring",15833,7.0,9,6233,7040,15833
417,The Mom Project,Tax Director (CPA Required),15833,,60,1750,5958,16250
418,The Mom Project,Tax Director (CPA Required),15833,,60,1750,5958,16250
419,The Mom Project,Tax Director (CPA Required),15833,,60,1750,5958,16250
420,IST Management,"Sales Regional Vice-President, Facilities Management",15833,4.0,3,2720,4291,15833
421,Guy Carpenter,Associate II - Broking,15823,1.0,2,15502,15502,15823
422,West Valley Water District,Assistant General Manager,15810,,1,15810,15810,15810
423,QSC,"Technical Director, Acoustics",15791,,1,15791,15791,15791
424,Sierra Nevada Corporation,Sr Engineering Manager - Digitalization,15776,,1,15776,15776,15776
425,The Carolan Group,Medical Science Liaison,15750,9.0,1,15750,15750,15750
426,Autodesk,"Group Manager, Business Architecture",15738,,3,9558,15738,18541
427,Platform Science,"Sr. Engineering Manager, Vehicle",15719,41.0,1,15719,15719,15719
428,Planet Pharma,Remote Global Success Factors Project Manager,15680,75.0,8,3680,5120,19791
429,General Dynamics Mission Systems,Senior Principal Information Assurance Engineer,15639,,3,14250,14250,15639
430,Benjamin Douglas,Plant Director,15625,14.0,1,15625,15625,15625
431,EMBREY,Senior Project Manager (Multifamily Construction),15625,,1,15625,15625,15625
432,Fiserv,"Software Engineering Manager (C, AIX)",15625,12.0,1,15625,15625,15625
433,Latitude Legal,Labor & Employment Attorney (Completely Remote),15625,1.0,1,15625,15625,15625
434,M'Ellange Talent Recruitment Firm,Personal Injury Attorney,15625,1.0,1,15625,15625,15625
435,Motion Ai,Account Representative,15625,19.0,1,15625,15625,15625
436,Quantitative Systems,Product Manager  - Trading Technology,15625,78.0,1,15625,15625,15625
437,Syndio,"Senior Manager, Cybersecurity",15625,66.0,1,15625,15625,15625
438,Verily,Senior Privacy Engineer,15625,2.0,8,13125,15625,15625
439,Verily,Senior Privacy Engineer,15625,5.0,8,13125,15625,15625
440,Verily,Senior Privacy Engineer,15625,1.0,8,13125,15625,15625
441,Verily,Senior Privacy Engineer,15625,3.0,8,13125,15625,15625
442,Verily,Senior Privacy Engineer,15625,,8,13125,15625,15625
443,hackajob,System Administrator,15625,24.0,3,15625,15625,15625
444,hackajob,System Engineer,15625,21.0,3,15625,15625,15625
445,hackajob,Senior CNO Developer,15625,1.0,3,15625,15625,15625
446,CyberCoders,"Sr. ASIC Design Verification Engineer - UVM, PCIe, CXL",15625,,11,9166,15208,16666
447,Forge,Machine Learning Engineer,15625,147.0,2,14166,14166,15625
448,LHH,Director of Shared Services ,15625,,41,3,7250,18750
449,MarketAxess,"Senior Sales Relationship Manager, Midwest",15625,16.0,2,6666,6666,15625
450,Vaxcyte,"Associate Director, Quality Assurance",15583,9.0,1,15583,15583,15583
451,Apple,Software Platform UI Frameworks Screener - Apple Vision Pro,15575,,9,12437,15575,23958
452,Apple,Acoustics Engineering Program Manager,15575,,9,12437,15575,23958
453,Lumen Technologies,"Director, Marketing Strategy - Remote",15542,126.0,1,15542,15542,15542
454,Akkodis,Cloud Architect,15520,73.0,24,2880,8160,15520
455,Guy Carpenter,Associate I – Catastrophe Risk Management,15502,1.0,2,15502,15502,15823
456,"Acumen, LLC",Front-End Application Developer III (Multiple Positions Available),15484,2.0,3,15484,15484,15484
457,"Acumen, LLC",Front-End Application Developer III (Multiple Positions Available),15484,4.0,3,15484,15484,15484
458,"Acumen, LLC",Front-End Application Developer III (Multiple Positions Available),15484,10.0,3,15484,15484,15484
459,Grubhub,Senior Site Reliability Engineer,15479,97.0,2,15479,15479,15479
460,Grubhub,Senior Site Reliability Engineer,15479,69.0,2,15479,15479,15479
461,Sun Life,"Director, Financial Planning & Analysis (Remote)",15454,45.0,4,8766,15454,15454
462,Sun Life,"Director, Financial Planning & Analysis (Remote)",15454,92.0,4,8766,15454,15454
463,Sun Life,"Director, Financial Planning & Analysis (Remote)",15454,114.0,4,8766,15454,15454
464,Intelletec,Head of Strategic Growth ,15416,,1,15416,15416,15416
465,KP Recruiting Group,State Income Tax Director,15416,27.0,1,15416,15416,15416
466,Curative,Senior Director Network Development,15416,55.0,3,6666,11666,15416
467,Edelman,"Senior Vice President, Head of AI & Business Transformation Lead",15416,5.0,9,4333,10416,15416
468,QuinStreet,Senior Machine Learning Engineer,15416,76.0,2,8541,8541,15416
469,Consilio LLC,Associate Attorney,15416,2.0,5,4791,8250,15416
470,Planet Professional,Employee Relations Director,15416,25.0,3,3840,7040,15416
471,ZealoTech People,Global Sales Director,15416,,2,6560,6560,15416
472,SEIU 775 Benefits Group,Chief Finance Officer,15415,3.0,1,15415,15415,15415
473,Cribl,Senior Staff Software Engineer- Cribl Edge,15379,,2,7500,7500,15379
474,Mastercard,"Director, Finance Business Partner, US Customer Planning",15375,3.0,15,6250,12208,20833
475,Mastercard,"Director, Data Strategy, Retail and Commerce",15375,49.0,15,6250,12208,20833
476,Amazon,"Security Manager, Customer Service Security Incident Response Team (CSIRT)",15366,2.0,56,2720,11404,24479
477,Novartis,Project Manager II,15360,,1,15360,15360,15360
478,TekWissen ®,Compliance Manager with 10+ years experience,15360,6.0,10,3680,7200,15360
479,Snowflake,Software Engineer - Database Engineering (Seattle),15354,198.0,14,14654,15354,17487
480,Snowflake,Software Engineer - Database Engineering (San Mateo),15354,145.0,14,14654,15354,17487
481,BILL,IT Product Manager,15337,,1,15337,15337,15337
482,Cruise,Staff Safety & Systems Investigator,15295,44.0,3,9787,14387,15295
483,Mercer,Senior Mobility Consultant I,15252,,2,14760,14760,15252
484,Google,Senior Data Scientist,15250,19.0,93,7000,15250,22416
485,Google,Senior Data Scientist,15250,27.0,93,7000,15250,22416
486,Google,Senior Data Scientist,15250,44.0,93,7000,15250,22416
487,Google,Senior Data Scientist,15250,33.0,93,7000,15250,22416
488,Google,Senior Data Scientist,15250,22.0,93,7000,15250,22416
489,Google,Senior Data Scientist,15250,46.0,93,7000,15250,22416
490,Google,Senior Data Scientist,15250,43.0,93,7000,15250,22416
491,Google,Senior Data Scientist,15250,34.0,93,7000,15250,22416
492,Google,"Hardware Architect, Machine Learning, Technical Infrastructure",15250,1.0,93,7000,15250,22416
493,Google,"SoC Product and Yield Engineer, Google Cloud",15250,17.0,93,7000,15250,22416
494,Coverys,"Director, Claims",15241,6.0,3,4312,4312,15241
495,Epic Games,"Lead Engineer, Vendor Partnerships",15213,,1,15213,15213,15213
496,"Captivate, LLC","Director, National Advertising Sales (Technology focused)",15208,7.0,1,15208,15208,15208
497,CyberCoders,Principal Digital Design Engineer,15208,,11,9166,15208,16666
498,CyberCoders,REMOTE Principal Analog / Mixed-Signal Design Engineer,15208,,11,9166,15208,16666
499,IOWN Renewable Energy Inc.,"Director, Wind Development",15208,3.0,1,15208,15208,15208
500,ROR Partners,Principal Data Engineer,15208,123.0,1,15208,15208,15208
501,InterEx Group,Penetration Tester,15208,19.0,2,13333,13333,15208
502,Robert Half,Chief Financial Officer,15208,28.0,50,1458,8750,15208
503,Jobot,Senior Product Manager - B2B SDK,15208,36.0,47,5208,8333,16666
504,Aya Locums,"Locum Emergency Medicine Nurse Practitioner job in La Grande, OR - Make $95/hr - $105/hr",15200,,4,11520,11520,15200
505,Russell Tobin,Information Technology Asset Manager,15200,6.0,12,4000,10240,19166
506,Noom,Senior Growth Product Designer,15166,142.0,7,10875,18750,24000
507,Blue Shield of California,"Pharmacist, Principal - Medication Policy",15125,20.0,1,15125,15125,15125
508,Datadog,Global Partner Programs Manager,15125,15.0,7,8333,15125,22041
509,Datadog,Global Partner Programs Manager,15125,32.0,7,8333,15125,22041
510,Datadog,Global Partner Programs Manager,15125,10.0,7,8333,15125,22041
511,Datadog,Global Partner Programs Manager,15125,5.0,7,8333,15125,22041
512,JPMorgan Chase & Co.,Lead Security Engineer- Platform,15093,,5,9802,12843,16104
513,Amazon Web Services (AWS),"Senior ML Specialist Solutions Architect, ML Service Solution Architects",15079,1.0,12,11562,14600,19520
514,Amazon Web Services (AWS),"Sr Connect Specialist Solutions Architect, US-East",15079,1.0,12,11562,14600,19520
515,TikTok,Ad Tech Product Counsel,15041,2.0,7,7968,12712,17746
516,IBM,Technical Consultant - zOS (TS/SCI),15041,,16,8166,11083,15041
517,Stanford Health Care,Clinical Nurse - OP Wound Care (Relief) (10HR) Day,15040,,7,4640,9760,15040
518,Robert Half,NetSuite Admin,15040,,50,1458,8750,15208
519,HCA Healthcare,Vice President of Surgical Services,15021,1.0,4,6168,6400,15021
520,FICO,Principal Consultant - Mortgage (Scores Client Services),15000,28.0,2,15000,15000,17250
521,HubSpot,Principal Product Marketing Manager - Marketing Hub,15000,202.0,1,15000,15000,15000
522,Neudesic, Microsoft Dynamics CRM Solution Architect,15000,8.0,1,15000,15000,15000
523,Rabobank,"VP, Credit Analyst",15000,22.0,1,15000,15000,15000
524,Jobot,Controller,15000,6.0,47,5208,8333,16666
525,Jobot,Head of Federal Technology (*C-UAS experience required) - Hybrid,15000,3.0,47,5208,8333,16666
526,Confidential,Director of Marketing Operations,15000,54.0,9,10,7916,15000
527,Michael Andrew,Senior Digital Engineer 165k-190k,15000,2.0,2,7708,7708,15000
528,Larson Maddox,Senior Trial Attorney,15000,,2,5625,5625,15000
529,Experis,Plant Manager,15000,,9,3360,5120,15000
530,SHEIN Distribution Corporation,Supplier Management Director,14962,,2,14962,14962,14962
